sa2_code,indicator_key,component_key,value,unit,reference_period,source_id
213051581,population_growth,population_start,9798,persons,2020-06-30,abs-erp-2024-25
213051581,population_growth,population_end,10151,persons,2025-06-30,abs-erp-2024-25
213051581,transport_access,weighted_index_area_sum,8964454.025383497,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051581,transport_access,valid_intersection_area,2938320.8068420514,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051581,transport_access,sa2_area,2938320.8068420514,m2,Boundary 2021,abs-sa2-2021
213051581,green_space_per_resident,eligible_open_space_area,337687.80799773516,m2,Observation date unverified,vpa-open-space-snapshot
213051581,green_space_per_resident,population_denominator,10151,persons,2025-06-30,abs-erp-2024-25
213051582,population_growth,population_start,7364,persons,2020-06-30,abs-erp-2024-25
213051582,population_growth,population_end,19169,persons,2025-06-30,abs-erp-2024-25
213051582,transport_access,weighted_index_area_sum,10365652.797821598,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051582,transport_access,valid_intersection_area,36716040.96970063,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051582,transport_access,sa2_area,36716040.969700664,m2,Boundary 2021,abs-sa2-2021
213051582,green_space_per_resident,eligible_open_space_area,24787.95068316227,m2,Observation date unverified,vpa-open-space-snapshot
213051582,green_space_per_resident,population_denominator,19169,persons,2025-06-30,abs-erp-2024-25
213051583,population_growth,population_start,28306,persons,2020-06-30,abs-erp-2024-25
213051583,population_growth,population_end,29246,persons,2025-06-30,abs-erp-2024-25
213051583,transport_access,weighted_index_area_sum,48369830.29415453,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051583,transport_access,valid_intersection_area,7962262.636681377,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051583,transport_access,sa2_area,7962262.636681405,m2,Boundary 2021,abs-sa2-2021
213051583,green_space_per_resident,eligible_open_space_area,803129.5622500808,m2,Observation date unverified,vpa-open-space-snapshot
213051583,green_space_per_resident,population_denominator,29246,persons,2025-06-30,abs-erp-2024-25
213051584,population_growth,population_start,5655,persons,2020-06-30,abs-erp-2024-25
213051584,population_growth,population_end,15880,persons,2025-06-30,abs-erp-2024-25
213051584,transport_access,weighted_index_area_sum,9247074.464307716,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051584,transport_access,valid_intersection_area,14348846.52801194,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051584,transport_access,sa2_area,14348846.52801175,m2,Boundary 2021,abs-sa2-2021
213051584,green_space_per_resident,eligible_open_space_area,3298.6974930694187,m2,Observation date unverified,vpa-open-space-snapshot
213051584,green_space_per_resident,population_denominator,15880,persons,2025-06-30,abs-erp-2024-25
213051585,population_growth,population_start,11515,persons,2020-06-30,abs-erp-2024-25
213051585,population_growth,population_end,11864,persons,2025-06-30,abs-erp-2024-25
213051585,transport_access,weighted_index_area_sum,18650556.749354053,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051585,transport_access,valid_intersection_area,3131081.5697169746,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051585,transport_access,sa2_area,3131081.569716801,m2,Boundary 2021,abs-sa2-2021
213051585,green_space_per_resident,eligible_open_space_area,300983.38288205606,m2,Observation date unverified,vpa-open-space-snapshot
213051585,green_space_per_resident,population_denominator,11864,persons,2025-06-30,abs-erp-2024-25
213051586,population_growth,population_start,7904,persons,2020-06-30,abs-erp-2024-25
213051586,population_growth,population_end,15384,persons,2025-06-30,abs-erp-2024-25
213051586,transport_access,weighted_index_area_sum,6045012.8379994575,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051586,transport_access,valid_intersection_area,17522625.935327724,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051586,transport_access,sa2_area,17522625.93532779,m2,Boundary 2021,abs-sa2-2021
213051586,green_space_per_resident,eligible_open_space_area,505204.26120311953,m2,Observation date unverified,vpa-open-space-snapshot
213051586,green_space_per_resident,population_denominator,15384,persons,2025-06-30,abs-erp-2024-25
213051587,population_growth,population_start,9090,persons,2020-06-30,abs-erp-2024-25
213051587,population_growth,population_end,10846,persons,2025-06-30,abs-erp-2024-25
213051587,transport_access,weighted_index_area_sum,10463186.724515285,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051587,transport_access,valid_intersection_area,4268579.814583126,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051587,transport_access,sa2_area,4268579.814583367,m2,Boundary 2021,abs-sa2-2021
213051587,green_space_per_resident,eligible_open_space_area,242279.84684520843,m2,Observation date unverified,vpa-open-space-snapshot
213051587,green_space_per_resident,population_denominator,10846,persons,2025-06-30,abs-erp-2024-25
213051588,population_growth,population_start,19407,persons,2020-06-30,abs-erp-2024-25
213051588,population_growth,population_end,20395,persons,2025-06-30,abs-erp-2024-25
213051588,transport_access,weighted_index_area_sum,16556029.657456918,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051588,transport_access,valid_intersection_area,5378279.9925495135,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051588,transport_access,sa2_area,5378279.992549598,m2,Boundary 2021,abs-sa2-2021
213051588,green_space_per_resident,eligible_open_space_area,673011.1141329117,m2,Observation date unverified,vpa-open-space-snapshot
213051588,green_space_per_resident,population_denominator,20395,persons,2025-06-30,abs-erp-2024-25
213051589,population_growth,population_start,7852,persons,2020-06-30,abs-erp-2024-25
213051589,population_growth,population_end,14515,persons,2025-06-30,abs-erp-2024-25
213051589,transport_access,weighted_index_area_sum,13598128.449952347,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051589,transport_access,valid_intersection_area,51266693.95441973,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051589,transport_access,sa2_area,51266693.954419345,m2,Boundary 2021,abs-sa2-2021
213051589,green_space_per_resident,eligible_open_space_area,961945.104467189,m2,Observation date unverified,vpa-open-space-snapshot
213051589,green_space_per_resident,population_denominator,14515,persons,2025-06-30,abs-erp-2024-25
213051590,population_growth,population_start,13913,persons,2020-06-30,abs-erp-2024-25
213051590,population_growth,population_end,14135,persons,2025-06-30,abs-erp-2024-25
213051590,transport_access,weighted_index_area_sum,25363832.63288795,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051590,transport_access,valid_intersection_area,4958582.026600466,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051590,transport_access,sa2_area,4958582.026600572,m2,Boundary 2021,abs-sa2-2021
213051590,green_space_per_resident,eligible_open_space_area,602602.5548291287,m2,Observation date unverified,vpa-open-space-snapshot
213051590,green_space_per_resident,population_denominator,14135,persons,2025-06-30,abs-erp-2024-25
214011370,population_growth,population_start,22391,persons,2020-06-30,abs-erp-2024-25
214011370,population_growth,population_end,23464,persons,2025-06-30,abs-erp-2024-25
214011370,transport_access,weighted_index_area_sum,40592756.585998625,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
214011370,transport_access,valid_intersection_area,20304377.74486767,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
214011370,transport_access,sa2_area,20304377.744867586,m2,Boundary 2021,abs-sa2-2021
214011370,green_space_per_resident,eligible_open_space_area,720129.456968154,m2,Observation date unverified,vpa-open-space-snapshot
214011370,green_space_per_resident,population_denominator,23464,persons,2025-06-30,abs-erp-2024-25
214011371,population_growth,population_start,24264,persons,2020-06-30,abs-erp-2024-25
214011371,population_growth,population_end,25043,persons,2025-06-30,abs-erp-2024-25
214011371,transport_access,weighted_index_area_sum,56229436.01479921,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
214011371,transport_access,valid_intersection_area,11623324.516726272,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
214011371,transport_access,sa2_area,11623324.516726205,m2,Boundary 2021,abs-sa2-2021
214011371,green_space_per_resident,eligible_open_space_area,1424732.5198237237,m2,Observation date unverified,vpa-open-space-snapshot
214011371,green_space_per_resident,population_denominator,25043,persons,2025-06-30,abs-erp-2024-25
214011372,population_growth,population_start,19973,persons,2020-06-30,abs-erp-2024-25
214011372,population_growth,population_end,19794,persons,2025-06-30,abs-erp-2024-25
214011372,transport_access,weighted_index_area_sum,33163413.948564824,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
214011372,transport_access,valid_intersection_area,13236428.300387565,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
214011372,transport_access,sa2_area,13236428.300387546,m2,Boundary 2021,abs-sa2-2021
214011372,green_space_per_resident,eligible_open_space_area,875304.2939869479,m2,Observation date unverified,vpa-open-space-snapshot
214011372,green_space_per_resident,population_denominator,19794,persons,2025-06-30,abs-erp-2024-25
214011373,population_growth,population_start,19182,persons,2020-06-30,abs-erp-2024-25
214011373,population_growth,population_end,19374,persons,2025-06-30,abs-erp-2024-25
214011373,transport_access,weighted_index_area_sum,18222255.210419334,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
214011373,transport_access,valid_intersection_area,14558506.377720997,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
214011373,transport_access,sa2_area,14558506.377721045,m2,Boundary 2021,abs-sa2-2021
214011373,green_space_per_resident,eligible_open_space_area,1336862.159148488,m2,Observation date unverified,vpa-open-space-snapshot
214011373,green_space_per_resident,population_denominator,19374,persons,2025-06-30,abs-erp-2024-25
214011374,population_growth,population_start,25259,persons,2020-06-30,abs-erp-2024-25
214011374,population_growth,population_end,25788,persons,2025-06-30,abs-erp-2024-25
214011374,transport_access,weighted_index_area_sum,23431940.64910305,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
214011374,transport_access,valid_intersection_area,37612740.48261157,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
214011374,transport_access,sa2_area,37612740.48261166,m2,Boundary 2021,abs-sa2-2021
214011374,green_space_per_resident,eligible_open_space_area,1705061.6926393774,m2,Observation date unverified,vpa-open-space-snapshot
214011374,green_space_per_resident,population_denominator,25788,persons,2025-06-30,abs-erp-2024-25
214011375,population_growth,population_start,17443,persons,2020-06-30,abs-erp-2024-25
214011375,population_growth,population_end,18305,persons,2025-06-30,abs-erp-2024-25
214011375,transport_access,weighted_index_area_sum,45275055.79418941,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
214011375,transport_access,valid_intersection_area,12429783.96058895,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
214011375,transport_access,sa2_area,12429921.13927914,m2,Boundary 2021,abs-sa2-2021
214011375,green_space_per_resident,eligible_open_space_area,3443472.1505213105,m2,Observation date unverified,vpa-open-space-snapshot
214011375,green_space_per_resident,population_denominator,18305,persons,2025-06-30,abs-erp-2024-25
214011376,population_growth,population_start,13679,persons,2020-06-30,abs-erp-2024-25
214011376,population_growth,population_end,13601,persons,2025-06-30,abs-erp-2024-25
214011376,transport_access,weighted_index_area_sum,6008283.955307187,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
214011376,transport_access,valid_intersection_area,19811442.200921502,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
214011376,transport_access,sa2_area,19811442.200921636,m2,Boundary 2021,abs-sa2-2021
214011376,green_space_per_resident,eligible_open_space_area,192474.87308912465,m2,Observation date unverified,vpa-open-space-snapshot
214011376,green_space_per_resident,population_denominator,13601,persons,2025-06-30,abs-erp-2024-25
214021377,population_growth,population_start,13175,persons,2020-06-30,abs-erp-2024-25
214021377,population_growth,population_end,13925,persons,2025-06-30,abs-erp-2024-25
214021377,transport_access,weighted_index_area_sum,12408791.018323172,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
214021377,transport_access,valid_intersection_area,45055697.2503794,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
214021377,transport_access,sa2_area,45055849.64248765,m2,Boundary 2021,abs-sa2-2021
214021377,green_space_per_resident,eligible_open_space_area,1320245.6068357308,m2,Observation date unverified,vpa-open-space-snapshot
214021377,green_space_per_resident,population_denominator,13925,persons,2025-06-30,abs-erp-2024-25
214021378,population_growth,population_start,5957,persons,2020-06-30,abs-erp-2024-25
214021378,population_growth,population_end,6064,persons,2025-06-30,abs-erp-2024-25
214021378,transport_access,weighted_index_area_sum,2220405.704271868,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
214021378,transport_access,valid_intersection_area,287333041.9199166,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
214021378,transport_access,sa2_area,287365393.9417798,m2,Boundary 2021,abs-sa2-2021
214021378,green_space_per_resident,eligible_open_space_area,3874408.438046904,m2,Observation date unverified,vpa-open-space-snapshot
214021378,green_space_per_resident,population_denominator,6064,persons,2025-06-30,abs-erp-2024-25
214021379,population_growth,population_start,24194,persons,2020-06-30,abs-erp-2024-25
214021379,population_growth,population_end,23795,persons,2025-06-30,abs-erp-2024-25
214021379,transport_access,weighted_index_area_sum,16725268.665800566,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
214021379,transport_access,valid_intersection_area,108392877.57055743,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
214021379,transport_access,sa2_area,108866920.37225933,m2,Boundary 2021,abs-sa2-2021
214021379,green_space_per_resident,eligible_open_space_area,6169027.905928561,m2,Observation date unverified,vpa-open-space-snapshot
214021379,green_space_per_resident,population_denominator,23795,persons,2025-06-30,abs-erp-2024-25
214021381,population_growth,population_start,19139,persons,2020-06-30,abs-erp-2024-25
214021381,population_growth,population_end,19110,persons,2025-06-30,abs-erp-2024-25
214021381,transport_access,weighted_index_area_sum,17856853.650449753,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
